지점,지점명,일시,일 미세먼지 농도(㎍/㎥)
90,속초,2018-11-27,84
90,속초,2018-11-28,78
90,속초,2018-11-29,95
90,속초,2018-11-30,45
90,속초,2018-12-01,31
90,속초,2018-12-02,30
90,속초,2018-12-03,40
90,속초,2018-12-04,31
90,속초,2018-12-05,26
90,속초,2018-12-06,20
90,속초,2018-12-07,15
90,속초,2018-12-09,12
90,속초,2018-12-10,14
90,속초,2018-12-11,16
90,속초,2018-12-12,29
90,속초,2018-12-13,23
90,속초,2018-12-14,26
90,속초,2018-12-15,19
90,속초,2018-12-16,19
90,속초,2018-12-17,37
90,속초,2018-12-18,20
90,속초,2018-12-19,34
90,속초,2018-12-20,28
90,속초,2018-12-21,30
90,속초,2018-12-22,37
90,속초,2018-12-23,32
90,속초,2018-12-24,15
90,속초,2018-12-25,22
90,속초,2018-12-26,30
90,속초,2018-12-27,17
90,속초,2018-12-28,20
90,속초,2018-12-29,21
90,속초,2018-12-30,19
90,속초,2018-12-31,15
90,속초,2019-01-01,17
90,속초,2019-01-02,16
90,속초,2019-01-03,16
90,속초,2019-01-04,35
90,속초,2019-01-05,36
90,속초,2019-01-06,25
90,속초,2019-01-07,23
90,속초,2019-01-08,22
90,속초,2019-01-09,25
90,속초,2019-01-10,19
90,속초,2019-01-11,37
90,속초,2019-01-12,41
90,속초,2019-01-13,37
90,속초,2019-01-14,63
90,속초,2019-01-15,77
90,속초,2019-01-16,49
90,속초,2019-01-17,24
90,속초,2019-01-18,21
90,속초,2019-01-19,37
90,속초,2019-01-20,40
90,속초,2019-01-21,31
90,속초,2019-01-22,45
90,속초,2019-01-23,44
90,속초,2019-01-24,27
90,속초,2019-01-25,30
90,속초,2019-01-26,25
90,속초,2019-01-27,22
90,속초,2019-01-28,54
90,속초,2019-01-29,52
90,속초,2019-01-30,46
90,속초,2019-01-31,34
90,속초,2019-02-01,28
90,속초,2019-02-02,36
90,속초,2019-02-03,25
90,속초,2019-02-04,56
90,속초,2019-02-05,101
90,속초,2019-02-06,89
90,속초,2019-02-07,22
90,속초,2019-02-08,22
90,속초,2019-02-09,26
90,속초,2019-02-10,29
90,속초,2019-02-11,25
90,속초,2019-02-12,38
90,속초,2019-02-13,29
90,속초,2019-02-14,21
90,속초,2019-02-15,26
90,속초,2019-02-16,33
90,속초,2019-02-17,26
90,속초,2019-02-18,16
90,속초,2019-02-19,11
90,속초,2019-02-20,26
90,속초,2019-02-21,38
90,속초,2019-02-22,37
90,속초,2019-02-23,36
90,속초,2019-02-24,28
90,속초,2019-02-25,53
90,속초,2019-02-26,39
90,속초,2019-02-27,34
90,속초,2019-02-28,52
90,속초,2019-03-01,52
90,속초,2019-03-02,42
90,속초,2019-03-03,44
90,속초,2019-03-04,42
90,속초,2019-03-05,95
90,속초,2019-03-06,72
90,속초,2019-03-07,37
90,속초,2019-03-08,43
90,속초,2019-03-09,16
90,속초,2019-03-10,41
90,속초,2019-03-11,45
90,속초,2019-03-12,45
90,속초,2019-03-13,40
90,속초,2019-03-14,24
90,속초,2019-03-15,27
90,속초,2019-03-16,19
90,속초,2019-03-17,26
90,속초,2019-03-18,25
90,속초,2019-03-19,49
90,속초,2019-03-20,47
90,속초,2019-03-21,19
90,속초,2019-03-22,47
90,속초,2019-03-24,19
90,속초,2019-03-25,56
90,속초,2019-03-26,40
90,속초,2019-03-27,46
90,속초,2019-03-28,15
90,속초,2019-03-29,26
90,속초,2019-03-30,17
90,속초,2019-03-31,29
90,속초,2019-04-01,25
90,속초,2019-04-02,21
90,속초,2019-04-03,28
90,속초,2019-04-04,85
90,속초,2019-04-05,415
90,속초,2019-04-06,47
90,속초,2019-04-07,46
90,속초,2019-04-08,33
90,속초,2019-04-09,19
90,속초,2019-04-11,20
90,속초,2019-04-12,28
90,속초,2019-04-13,30
90,속초,2019-04-14,24
90,속초,2019-04-15,30
90,속초,2019-04-16,31
90,속초,2019-04-17,44
90,속초,2019-04-18,30
90,속초,2019-04-19,35
90,속초,2019-04-20,32
90,속초,2019-04-21,31
90,속초,2019-04-22,29
90,속초,2019-04-23,37
90,속초,2019-04-24,32
90,속초,2019-04-25,71
90,속초,2019-04-26,13
90,속초,2019-04-27,24
90,속초,2019-04-28,24
90,속초,2019-04-29,20
90,속초,2019-04-30,18
90,속초,2019-05-01,43
90,속초,2019-05-02,44
90,속초,2019-05-03,36
90,속초,2019-05-04,43
90,속초,2019-05-05,47
90,속초,2019-05-06,36
90,속초,2019-05-07,39
90,속초,2019-05-08,49
90,속초,2019-05-09,50
90,속초,2019-05-10,43
90,속초,2019-05-11,45
90,속초,2019-05-12,42
90,속초,2019-05-13,41
90,속초,2019-05-14,41
90,속초,2019-05-15,32
90,속초,2019-05-16,43
90,속초,2019-05-17,40
90,속초,2019-05-18,33
90,속초,2019-05-19,19
90,속초,2019-05-20,30
90,속초,2019-05-21,32
90,속초,2019-05-22,38
90,속초,2019-05-23,42
90,속초,2019-05-24,42
90,속초,2019-05-25,50
90,속초,2019-05-26,28
90,속초,2019-05-27,28
90,속초,2019-05-28,22
90,속초,2019-05-29,44
90,속초,2019-05-30,33
90,속초,2019-05-31,21
90,속초,2019-06-01,27
90,속초,2019-06-02,25
90,속초,2019-06-03,45
90,속초,2019-06-05,28
90,속초,2019-06-06,28
90,속초,2019-06-07,27
90,속초,2019-06-08,26
90,속초,2019-06-09,16
90,속초,2019-06-10,13
90,속초,2019-06-11,13
90,속초,2019-06-12,17
90,속초,2019-06-13,28
90,속초,2019-06-14,29
90,속초,2019-06-15,18
90,속초,2019-06-16,26
90,속초,2019-06-17,46
90,속초,2019-06-18,32
90,속초,2019-06-19,17
90,속초,2019-06-20,24
90,속초,2019-06-21,23
90,속초,2019-06-22,15
90,속초,2019-06-23,13
90,속초,2019-06-24,12
90,속초,2019-06-25,20
90,속초,2019-06-26,26
90,속초,2019-06-27,23
90,속초,2019-06-29,16
90,속초,2019-06-30,24
90,속초,2019-07-01,23
90,속초,2019-07-02,20
90,속초,2019-07-03,27
90,속초,2019-07-04,29
90,속초,2019-07-05,27
90,속초,2019-07-06,30
90,속초,2019-07-07,18
90,속초,2019-07-08,20
90,속초,2019-07-09,14
90,속초,2019-07-10,14
90,속초,2019-07-12,22
90,속초,2019-07-13,25
90,속초,2019-07-14,21
90,속초,2019-07-15,18
90,속초,2019-07-16,15
90,속초,2019-07-17,19
90,속초,2019-07-18,29
90,속초,2019-07-19,24
90,속초,2019-07-20,22
90,속초,2019-07-21,23
90,속초,2019-07-22,28
90,속초,2019-07-23,24
90,속초,2019-07-24,23
90,속초,2019-07-25,19
90,속초,2019-07-26,10
90,속초,2019-07-27,14
90,속초,2019-07-28,18
90,속초,2019-07-29,12
90,속초,2019-07-30,14
90,속초,2019-07-31,11
90,속초,2019-08-01,13
90,속초,2019-08-02,20
90,속초,2019-08-03,22
90,속초,2019-08-04,25
90,속초,2019-08-05,33
90,속초,2019-08-06,21
90,속초,2019-08-07,16
90,속초,2019-08-08,25
90,속초,2019-08-09,27
90,속초,2019-08-10,30
90,속초,2019-08-11,23
90,속초,2019-08-12,24
90,속초,2019-08-13,32
90,속초,2019-08-14,23
90,속초,2019-08-16,20
90,속초,2019-08-17,34
90,속초,2019-08-18,22
90,속초,2019-08-19,27
90,속초,2019-08-20,19
90,속초,2019-08-21,23
90,속초,2019-08-22,24
90,속초,2019-08-23,25
90,속초,2019-08-24,23
90,속초,2019-08-25,17
90,속초,2019-08-26,20
90,속초,2019-08-27,16
90,속초,2019-08-28,17
90,속초,2019-08-29,24
90,속초,2019-08-30,15
90,속초,2019-08-31,12
90,속초,2019-09-01,15
90,속초,2019-09-02,17
90,속초,2019-09-03,21
90,속초,2019-09-04,7
90,속초,2019-09-06,10
90,속초,2019-09-07,22
90,속초,2019-09-08,16
90,속초,2019-09-09,21
90,속초,2019-09-10,9
90,속초,2019-09-11,11
90,속초,2019-09-12,16
90,속초,2019-09-13,14
90,속초,2019-09-14,14
90,속초,2019-09-15,13
90,속초,2019-09-16,14
90,속초,2019-09-18,25
90,속초,2019-09-19,22
90,속초,2019-09-20,20
90,속초,2019-09-21,14
90,속초,2019-09-22,19
90,속초,2019-09-24,42
90,속초,2019-09-25,25
90,속초,2019-09-26,21
90,속초,2019-09-27,20
90,속초,2019-09-28,20
90,속초,2019-09-29,26
90,속초,2019-09-30,22
90,속초,2019-10-01,28
90,속초,2019-10-02,32
90,속초,2019-10-03,21
90,속초,2019-10-04,41
90,속초,2019-10-05,24
90,속초,2019-10-06,15
90,속초,2019-10-07,14
90,속초,2019-10-10,18
90,속초,2019-10-11,28
90,속초,2019-10-12,47
90,속초,2019-10-13,33
90,속초,2019-10-14,32
90,속초,2019-10-15,13
90,속초,2019-10-16,20
90,속초,2019-10-17,26
90,속초,2019-10-18,21
90,속초,2019-10-19,17
90,속초,2019-10-20,22
90,속초,2019-10-21,24
90,속초,2019-10-22,25
90,속초,2019-10-23,25
90,속초,2019-10-24,29
90,속초,2019-10-25,23
90,속초,2019-10-26,25
90,속초,2019-10-27,23
90,속초,2019-10-28,29
90,속초,2019-10-29,84
90,속초,2019-10-30,21
90,속초,2019-10-31,97
90,속초,2019-11-01,81
90,속초,2019-11-02,62
90,속초,2019-11-03,33
90,속초,2019-11-04,17
90,속초,2019-11-05,27
90,속초,2019-11-06,34
90,속초,2019-11-07,32
90,속초,2019-11-08,39
90,속초,2019-11-09,21
90,속초,2019-11-10,17
90,속초,2019-11-11,18
90,속초,2019-11-12,29
90,속초,2019-11-13,23
90,속초,2019-11-14,15
90,속초,2019-11-15,26
90,속초,2019-11-16,22
90,속초,2019-11-17,35
90,속초,2019-11-18,53
90,속초,2019-11-19,24
90,속초,2019-11-20,12
90,속초,2019-11-21,33
90,속초,2019-11-22,43
90,속초,2019-11-23,22
90,속초,2019-11-24,21
90,속초,2019-11-27,16
90,속초,2019-11-29,17
90,속초,2019-11-30,12
90,속초,2019-12-01,16
90,속초,2019-12-02,14
90,속초,2019-12-03,16
90,속초,2019-12-04,22
90,속초,2019-12-05,11
90,속초,2019-12-07,23
90,속초,2019-12-08,22
90,속초,2019-12-09,35
90,속초,2019-12-10,52
90,속초,2019-12-11,51
90,속초,2019-12-12,11
90,속초,2019-12-13,24
90,속초,2019-12-14,25
90,속초,2019-12-15,18
90,속초,2019-12-16,21
90,속초,2019-12-17,16
90,속초,2019-12-18,12
90,속초,2019-12-19,21
90,속초,2019-12-20,17
90,속초,2019-12-21,25
90,속초,2019-12-22,49
90,속초,2019-12-23,30
90,속초,2019-12-24,21
90,속초,2019-12-25,16
90,속초,2019-12-26,34
90,속초,2019-12-27,22
90,속초,2019-12-28,38
90,속초,2019-12-29,32
90,속초,2019-12-30,25
90,속초,2019-12-31,16
90,속초,2020-01-01,16
90,속초,2020-01-02,29
90,속초,2020-01-03,25
90,속초,2020-01-04,20
90,속초,2020-01-05,19
90,속초,2020-01-06,21
90,속초,2020-01-07,11
90,속초,2020-01-08,26
90,속초,2020-01-09,26
90,속초,2020-01-10,22
90,속초,2020-01-11,26
90,속초,2020-01-12,33
90,속초,2020-01-13,15
90,속초,2020-01-14,14
90,속초,2020-01-15,14
90,속초,2020-01-16,18
90,속초,2020-01-17,20
90,속초,2020-01-18,15
90,속초,2020-01-19,36
90,속초,2020-01-20,36
90,속초,2020-01-21,23
90,속초,2020-01-22,17
90,속초,2020-01-23,36
90,속초,2020-01-24,27
90,속초,2020-01-25,17
90,속초,2020-01-26,11
90,속초,2020-01-27,20
90,속초,2020-01-28,34
90,속초,2020-01-29,28
90,속초,2020-01-30,21
90,속초,2020-01-31,19
90,속초,2020-02-01,39
90,속초,2020-02-02,36
90,속초,2020-02-03,21
90,속초,2020-02-04,23
90,속초,2020-02-05,14
90,속초,2020-02-06,18
90,속초,2020-02-07,28
90,속초,2020-02-08,28
90,속초,2020-02-09,28
90,속초,2020-02-10,28
90,속초,2020-02-11,38
90,속초,2020-02-12,36
90,속초,2020-02-13,22
90,속초,2020-02-14,47
90,속초,2020-02-15,37
90,속초,2020-02-17,21
90,속초,2020-02-18,21
90,속초,2020-02-19,20
90,속초,2020-02-20,24
90,속초,2020-02-21,41
90,속초,2020-02-22,48
90,속초,2020-02-23,20
90,속초,2020-02-24,45
90,속초,2020-02-25,26
90,속초,2020-02-26,12
90,속초,2020-02-27,9
90,속초,2020-02-28,15
90,속초,2020-03-01,24
90,속초,2020-03-02,25
90,속초,2020-03-03,27
90,속초,2020-03-04,26
90,속초,2020-03-05,43
90,속초,2020-03-06,31
90,속초,2020-03-07,43
90,속초,2020-03-08,30
90,속초,2020-03-09,26
90,속초,2020-03-10,16
90,속초,2020-03-11,24
90,속초,2020-03-12,52
90,속초,2020-03-13,33
90,속초,2020-03-14,30
90,속초,2020-03-15,24
90,속초,2020-03-16,24
90,속초,2020-03-17,28
90,속초,2020-03-18,33
90,속초,2020-03-19,44
90,속초,2020-03-20,29
90,속초,2020-03-21,49
90,속초,2020-03-22,28
90,속초,2020-03-24,24
90,속초,2020-03-25,27
90,속초,2020-03-26,37
90,속초,2020-03-27,28
90,속초,2020-03-28,31
90,속초,2020-03-29,21
90,속초,2020-03-30,26
90,속초,2020-03-31,28
90,속초,2020-04-01,44
90,속초,2020-04-02,29
90,속초,2020-04-03,30
90,속초,2020-04-04,36
90,속초,2020-04-05,29
90,속초,2020-04-06,43
90,속초,2020-04-07,56
90,속초,2020-04-08,27
90,속초,2020-04-09,29
90,속초,2020-04-10,14
90,속초,2020-04-11,22
90,속초,2020-04-12,29
90,속초,2020-04-13,34
90,속초,2020-04-15,42
90,속초,2020-04-16,22
90,속초,2020-04-17,29
90,속초,2020-04-18,33
90,속초,2020-04-19,18
90,속초,2020-04-20,15
90,속초,2020-04-21,37
90,속초,2020-04-22,76
90,속초,2020-04-23,23
90,속초,2020-04-24,36
90,속초,2020-04-25,58
90,속초,2020-04-26,15
90,속초,2020-04-27,18
90,속초,2020-04-28,33
90,속초,2020-04-29,43
90,속초,2020-04-30,31
90,속초,2020-05-01,54
90,속초,2020-05-02,42
90,속초,2020-05-03,29
90,속초,2020-05-04,25
90,속초,2020-05-05,22
90,속초,2020-05-06,18
90,속초,2020-05-07,16
90,속초,2020-05-08,20
90,속초,2020-05-09,15
90,속초,2020-05-10,20
90,속초,2020-05-11,83
90,속초,2020-05-12,35
90,속초,2020-05-13,54
90,속초,2020-05-14,62
90,속초,2020-05-15,22
90,속초,2020-05-16,15
90,속초,2020-05-17,17
90,속초,2020-05-18,10
90,속초,2020-05-21,25
90,속초,2020-05-22,24
90,속초,2020-05-23,18
90,속초,2020-05-24,16
90,속초,2020-05-25,21
90,속초,2020-05-26,21
90,속초,2020-05-27,18
90,속초,2020-05-28,17
90,속초,2020-05-29,19
90,속초,2020-05-31,24
90,속초,2020-06-01,23
90,속초,2020-06-02,19
90,속초,2020-06-03,39
90,속초,2020-06-04,82
90,속초,2020-06-05,47
90,속초,2020-06-06,37
90,속초,2020-06-07,24
90,속초,2020-06-08,43
90,속초,2020-06-09,56
90,속초,2020-06-10,56
90,속초,2020-06-11,36
90,속초,2020-06-12,13
90,속초,2020-06-13,32
90,속초,2020-06-14,35
90,속초,2020-06-15,27
90,속초,2020-06-16,15
90,속초,2020-06-17,26
90,속초,2020-06-18,27
90,속초,2020-06-20,19
90,속초,2020-06-21,24
90,속초,2020-06-22,25
90,속초,2020-06-23,21
90,속초,2020-06-24,12
90,속초,2020-06-25,17
90,속초,2020-06-26,22
90,속초,2020-06-27,31
90,속초,2020-06-29,25
90,속초,2020-06-30,24
90,속초,2020-07-01,30
90,속초,2020-07-02,33
90,속초,2020-07-03,16
90,속초,2020-07-04,12
90,속초,2020-07-05,23
90,속초,2020-07-06,21
90,속초,2020-07-07,24
90,속초,2020-07-08,16
90,속초,2020-07-09,15
90,속초,2020-07-10,11
90,속초,2020-07-12,22
90,속초,2020-07-13,13
90,속초,2020-07-14,22
90,속초,2020-07-15,15
90,속초,2020-07-16,16
90,속초,2020-07-17,16
90,속초,2020-07-18,15
90,속초,2020-07-19,17
90,속초,2020-07-20,15
90,속초,2020-07-21,16
90,속초,2020-07-22,18
90,속초,2020-07-23,12
90,속초,2020-07-24,17
90,속초,2020-07-25,21
90,속초,2020-07-27,17
90,속초,2020-07-28,8
90,속초,2020-07-30,9
90,속초,2020-07-31,21
90,속초,2020-08-01,15
90,속초,2020-08-02,14
90,속초,2020-08-03,11
90,속초,2020-08-04,11
90,속초,2020-08-06,14
90,속초,2020-08-07,23
90,속초,2020-08-08,20
90,속초,2020-08-09,13
90,속초,2020-08-10,13
90,속초,2020-08-11,10
90,속초,2020-08-12,14
90,속초,2020-08-13,18
90,속초,2020-08-14,18
90,속초,2020-08-15,15
90,속초,2020-08-16,18
90,속초,2020-08-17,23
90,속초,2020-08-18,22
90,속초,2020-08-19,24
90,속초,2020-08-20,23
90,속초,2020-08-21,9
90,속초,2020-08-22,9
90,속초,2020-08-23,14
90,속초,2020-08-24,20
90,속초,2020-08-25,25
90,속초,2020-08-26,23
90,속초,2020-08-27,27
90,속초,2020-08-28,21
90,속초,2020-08-29,16
90,속초,2020-08-30,17
90,속초,2020-08-31,18
90,속초,2020-09-01,24
90,속초,2020-09-02,17
90,속초,2020-09-03,27
90,속초,2020-09-04,18
90,속초,2020-09-05,25
90,속초,2020-09-06,14
90,속초,2020-09-08,13
90,속초,2020-09-09,18
90,속초,2020-09-10,18
90,속초,2020-09-11,16
90,속초,2020-09-12,21
90,속초,2020-09-13,19
90,속초,2020-09-15,26
90,속초,2020-09-16,25
90,속초,2020-09-17,16
90,속초,2020-09-18,17
90,속초,2020-09-19,16
90,속초,2020-09-20,16
90,속초,2020-09-24,24
90,속초,2020-09-25,31
90,속초,2020-09-26,48
90,속초,2020-09-27,26
90,속초,2020-09-29,28
90,속초,2020-09-30,18
90,속초,2020-10-01,15
90,속초,2020-10-02,21
90,속초,2020-10-03,28
90,속초,2020-10-04,23
90,속초,2020-10-09,25
90,속초,2020-10-10,27
90,속초,2020-10-11,21
90,속초,2020-10-12,23
90,속초,2020-10-13,21
90,속초,2020-10-14,28
90,속초,2020-10-15,21
90,속초,2020-10-16,22
90,속초,2020-10-17,20
90,속초,2020-10-18,27
90,속초,2020-10-19,35
90,속초,2020-10-20,32
90,속초,2020-10-21,30
90,속초,2020-10-22,52
90,속초,2020-10-23,32
90,속초,2020-10-24,20
90,속초,2020-10-25,20
90,속초,2020-10-26,30
90,속초,2020-10-27,40
90,속초,2020-10-28,42
90,속초,2020-10-29,21
90,속초,2020-10-30,22
90,속초,2020-10-31,24
90,속초,2020-11-01,29
90,속초,2020-11-02,32
90,속초,2020-11-03,20
90,속초,2020-11-04,19
90,속초,2020-11-05,28
90,속초,2020-11-06,24
90,속초,2020-11-07,45
90,속초,2020-11-08,47
90,속초,2020-11-09,16
90,속초,2020-11-10,19
90,속초,2020-11-11,19
90,속초,2020-11-12,22
90,속초,2020-11-13,31
90,속초,2020-11-14,31
90,속초,2020-11-15,28
90,속초,2020-11-16,52
90,속초,2020-11-17,53
90,속초,2020-11-18,42
90,속초,2020-11-19,16
90,속초,2020-11-21,20
90,속초,2020-11-22,10
90,속초,2020-11-23,14
90,속초,2020-11-24,15
90,속초,2020-11-25,16
90,속초,2020-11-26,20
90,속초,2020-11-27,20
90,속초,2020-11-28,16
90,속초,2020-11-29,14
90,속초,2020-11-30,13
90,속초,2020-12-01,15
90,속초,2020-12-02,14
90,속초,2020-12-03,11
90,속초,2020-12-04,15
90,속초,2020-12-06,31
90,속초,2020-12-07,34
90,속초,2020-12-08,13
90,속초,2020-12-09,14
90,속초,2020-12-10,30
90,속초,2020-12-11,39
90,속초,2020-12-12,30
90,속초,2020-12-13,23
90,속초,2020-12-14,11
90,속초,2020-12-15,11
90,속초,2020-12-16,11
90,속초,2020-12-17,14
90,속초,2020-12-18,19
90,속초,2020-12-19,13
90,속초,2020-12-20,13
90,속초,2020-12-21,14
90,속초,2020-12-22,27
90,속초,2020-12-23,37
90,속초,2020-12-24,38
90,속초,2020-12-25,16
90,속초,2020-12-26,36
90,속초,2020-12-27,38
90,속초,2020-12-28,34
90,속초,2020-12-29,34
90,속초,2020-12-30,23
90,속초,2020-12-31,21
93,북춘천,2016-10-01,20
93,북춘천,2016-10-02,21
93,북춘천,2016-10-03,15
93,북춘천,2016-10-04,15
93,북춘천,2016-10-05,13
93,북춘천,2016-10-06,25
93,북춘천,2016-10-07,17
93,북춘천,2016-10-08,15
93,북춘천,2016-10-09,18
93,북춘천,2016-10-10,17
93,북춘천,2016-10-11,24
93,북춘천,2016-10-12,32
93,북춘천,2016-10-13,27
93,북춘천,2016-10-14,43
93,북춘천,2016-10-15,51
93,북춘천,2016-10-16,43
93,북춘천,2016-10-17,38
93,북춘천,2016-10-18,37
93,북춘천,2016-10-19,35
93,북춘천,2016-10-20,29
93,북춘천,2016-10-21,19
93,북춘천,2016-10-22,21
93,북춘천,2016-10-23,8
93,북춘천,2016-10-24,16
93,북춘천,2016-10-25,11
93,북춘천,2016-10-26,19
93,북춘천,2016-10-27,26
93,북춘천,2016-10-28,24
93,북춘천,2016-10-29,21
93,북춘천,2016-10-30,24
93,북춘천,2016-10-31,28
93,북춘천,2016-11-01,17
93,북춘천,2016-11-02,27
93,북춘천,2016-11-03,34
93,북춘천,2016-11-04,56
93,북춘천,2016-11-05,57
93,북춘천,2016-11-06,10
93,북춘천,2016-11-07,27
93,북춘천,2016-11-08,37
93,북춘천,2016-11-09,41
93,북춘천,2016-11-10,40
93,북춘천,2016-11-11,37
93,북춘천,2016-11-12,60
93,북춘천,2016-11-13,55
93,북춘천,2016-11-15,42
93,북춘천,2016-11-16,46
93,북춘천,2016-11-17,50
93,북춘천,2016-11-18,71
93,북춘천,2016-11-19,56
93,북춘천,2016-11-20,41
93,북춘천,2016-11-21,59
93,북춘천,2016-11-22,35
93,북춘천,2016-11-23,35
93,북춘천,2016-11-24,30
93,북춘천,2016-11-25,43
93,북춘천,2016-11-26,44
93,북춘천,2016-11-27,46
93,북춘천,2016-11-28,75
93,북춘천,2016-11-29,46
93,북춘천,2016-11-30,42
93,북춘천,2016-12-01,38
93,북춘천,2016-12-02,33
93,북춘천,2016-12-03,53
93,북춘천,2016-12-04,73
93,북춘천,2016-12-05,66
93,북춘천,2016-12-06,29
93,북춘천,2016-12-07,37
93,북춘천,2016-12-08,44
